actual,check,expected,pass,row_name
True,step86_squid_proxy_static_geometry_smoke_matrix_pass,True,True,
1,activation_feature_count,1,True,
1,procedural_geometry_enabled_count,1,True,
1,squid_proxy_enabled_count,1,True,
0,real_geometry_candidate_enabled_count,0,True,
0,real_geometry_enabled_count,0,True,
0,runtime_geometry_enabled_count,0,True,
0,wall_velocity_enabled_count,0,True,
0,combined_runtime_geometry_wall_velocity_enabled_count,0,True,
0,link_area_enabled_count,0,True,
0,grid_48_enabled_count,0,True,
0,grid_64_enabled_count,0,True,
0,write_vtk_count,0,True,
0,write_particles_count,0,True,
canonical_driver_squid_proxy_static_geometry_32_3step_smoke,row_name,canonical_driver_squid_proxy_static_geometry_32_3step_smoke,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
1,activation_feature_count,1,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
True,squid_proxy_enabled,True,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
True,procedural_geometry_enabled,True,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
False,real_geometry_candidate_enabled,False,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
False,runtime_geometry_enabled,False,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
False,wall_velocity_enabled,False,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
False,link_area_enabled,False,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
False,write_vtk,False,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
False,write_particles,False,True,canonical_driver_squid_proxy_static_geometry_32_3step_smoke
