step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,2.1447720620534043e-07,5.562709072443462e-08,-2.0713787379227304e-07,0.0
2,0.001,6.341660985277077e-07,1.653207568671757e-07,-6.122382607047019e-07,0.0
3,0.0015,1.2498760319534521e-06,3.284004729563796e-07,-1.2059615352961027e-06,0.0
4,0.002,2.0528721040894224e-06,5.440331819489244e-07,-1.9794725996302803e-06,0.0
5,0.0025,3.0341431015228517e-06,8.112098288348346e-07,-2.9236899586174432e-06,0.0
6,0.003,4.184870060878698e-06,1.1297309492516707e-06,-4.029496917574426e-06,0.0
7,0.0035,5.495958709559166e-06,1.4988221521452679e-06,-5.287635983444574e-06,0.0
8,0.004,6.9586223696041605e-06,1.918002376406211e-06,-6.689072593929262e-06,0.0
9,0.0045000000000000005,8.563845870868738e-06,2.3871660232543956e-06,-8.224408457598353e-06,0.0
10,0.005,1.0302794196550866e-05,2.90564430041576e-06,-9.88457381255983e-06,0.0
11,0.0055,1.2167096699415977e-05,3.4728388148029936e-06,-1.1660944758437754e-05,0.0
12,0.006,1.414870485729242e-05,4.088350637691227e-06,-1.3545155525207521e-05,0.0
13,0.006500000000000001,1.624011083252015e-05,4.751909905531279e-06,-1.5529344870349556e-05,0.0
14,0.007,1.8434315741520474e-05,5.46300035762036e-06,-1.7606238211233803e-05,0.0
15,0.0075,2.0725262552378685e-05,6.2213169308159336e-06,-1.9769464421460012e-05,0.0
16,0.008,2.3107685294862853e-05,7.026601494766591e-06,-2.201345023207777e-05,0.0
17,0.0085,2.5577176218188207e-05,7.878290855978415e-06,-2.4333607962751007e-05,0.0
18,0.009000000000000001,2.8130039847241118e-05,8.77644368044035e-06,-2.6725889660242027e-05,0.0
19,0.0095,3.076365899990866e-05,9.72057890704297e-06,-2.9187549756267873e-05,0.0
20,0.01,3.347613950089457e-05,1.0710743468577478e-05,-3.1716429342435105e-05,0.0
21,0.0105,3.6266593226042e-05,1.1746479770329997e-05,-3.4311601496118244e-05,0.0
22,0.011,3.9134438684219784e-05,1.282755314834475e-05,-3.6972397425043305e-05,0.0
23,0.0115,4.20801385578353e-05,1.3953963602621725e-05,-3.969918085834172e-05,0.0
24,0.012,4.5104433343125856e-05,1.5125347404029431e-05,-4.249274965346328e-05,0.0
25,0.0125,4.8208557754122256e-05,1.6341739752161225e-05,-4.535430059658262e-05,0.0
26,0.013000000000000001,5.139420827585011e-05,1.7602659585907717e-05,-4.828572273254394e-05,0.0
27,0.0135,5.4662713962238633e-05,1.890815383806004e-05,-5.1288341912697605e-05,0.0
28,0.014,5.801581592258287e-05,2.0257999577860183e-05,-5.436403544869012e-05,0.0
29,0.0145,6.145526147133456e-05,2.1651973874550163e-05,-5.751470411856341e-05,0.0
30,0.015,6.49822928420225e-05,2.3089924196558694e-05,-6.074169724006354e-05,0.0
31,0.0155,6.85978457176999e-05,2.457145161516085e-05,-6.404614120017823e-05,0.0
32,0.016,7.23024787215393e-05,2.6096204134422967e-05,-6.742875172397283e-05,0.0
33,0.0165,7.609633346121003e-05,2.7663876691202482e-05,-7.088978694179873e-05,0.0
34,0.017,7.997896843824156e-05,2.9274105556367874e-05,-7.442890659091983e-05,0.0
35,0.0175,8.394921057314471e-05,3.092662086637001e-05,-7.8044949084755e-05,0.0
36,0.018000000000000002,8.800558969929918e-05,3.262114102446186e-05,-8.173643604038267e-05,0.0
37,0.0185,9.214558516058238e-05,3.43566921752269e-05,-8.550103255144257e-05,0.0
38,0.019,9.63664764774051e-05,3.61330748543026e-05,-8.933587571767367e-05,0.0
39,0.0195,0.00010066507372079473,3.794994879895306e-05,-9.323764504410158e-05,0.0
40,0.02,0.00010503737385592088,3.9806527884926396e-05,-9.72023160438838e-05,0.0
41,0.0205,0.00010947915824860427,4.1702413183497645e-05,-0.00010122546530145356,0.0
42,0.021,0.00011398604474700946,4.363672470483253e-05,-0.00010530268113444168,0.0
43,0.021500000000000002,0.00011855328445063513,4.560927471776647e-05,-0.0001094288596018094,0.0
44,0.022,0.00012317578052499506,4.761927709804741e-05,-0.00011359875596414395,0.0
45,0.0225,0.0001278487795657163,4.9666332916950614e-05,-0.00011780732494639605,0.0
46,0.023,0.00013256737555674265,5.1749843781388654e-05,-0.00012204942740793304,0.0
47,0.0235,0.00013732676099025056,5.386926996426319e-05,-0.00012631999460730963,0.0
48,0.024,0.00014212215503419938,5.602391920690461e-05,-0.00013061403993546494,0.0
49,0.0245,0.00014694939175981936,5.821359204495045e-05,-0.00013492702264485403,0.0
50,0.025,0.00015180422188671886,6.043754928693995e-05,-0.0001392545310531075,0.0
