step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,3.339759058058739e-07,7.949241503017154e-08,-2.959229814724659e-07,1.3285499858105274e-07
2,0.001,9.950846986305783e-07,2.383951127059819e-07,-8.799546346889702e-07,3.987996596989673e-07
3,0.0015,1.9727726283381544e-06,4.772126205324189e-07,-1.7399510999364189e-06,7.979161157382755e-07
4,0.002,3.253687913501587e-06,7.95510810191237e-07,-2.8610229492187525e-06,1.3297350387873614e-06
5,0.0025,4.823945702787748e-06,1.1925504902216389e-06,-4.227635428661433e-06,1.9938340337257683e-06
6,0.003,6.668956563128472e-06,1.6678623327120092e-06,-5.8233268617645e-06,2.7896381738617644e-06
7,0.0035,8.774604640442912e-06,2.2205194150369005e-06,-7.632316097499821e-06,3.716279202558864e-06
8,0.004,1.1128102410910372e-05,2.849770812537729e-06,-9.640100903398402e-06,4.773041394751842e-06
9,0.0045000000000000005,1.3718247211730358e-05,3.554795201369159e-06,-1.1833868627473115e-05,5.95930289095781e-06
10,0.005,1.653608141569121e-05,4.3349237892571384e-06,-1.4203481786833035e-05,7.274031169771205e-06
11,0.0055,1.9574657518466322e-05,5.189288319565181e-06,-1.6741020472969597e-05,8.716463573335654e-06
12,0.006,2.282938620629012e-05,6.117044002052364e-06,-1.944114608088816e-05,1.0286130773739557e-05
13,0.006500000000000001,2.6297790183792502e-05,7.1177567084004585e-06,-2.230112477550356e-05,1.198211758155522e-05
14,0.007,2.9979060193175455e-05,8.190581648368527e-06,-2.532048722890418e-05,1.380330934299258e-05
15,0.0075,3.3874069856302215e-05,9.33507296044057e-06,-2.8500535826044753e-05,1.574891993379968e-05
16,0.008,3.7984254913247914e-05,1.0550374121177862e-05,-3.1843734538461285e-05,1.7817682168615154e-05
17,0.0085,4.231151614635204e-05,1.1835968869877611e-05,-3.535311053118368e-05,2.0008293662484238e-05
18,0.009000000000000001,4.6857603635452525e-05,1.319131747944148e-05,-3.903167923604408e-05,2.2319322965276536e-05
19,0.0095,5.162337299403928e-05,1.4615363962068327e-05,-4.28818107589962e-05,2.4749021830521233e-05
20,0.01,5.660894077714041e-05,1.6107521657868642e-05,-4.6904901350577025e-05,2.7295606812154234e-05
21,0.0105,6.181292349649405e-05,1.7666910577008106e-05,-5.110071634683082e-05,2.9957212331726774e-05
22,0.011,6.72324017956234e-05,1.9292392599301072e-05,-5.546716723855085e-05,3.273213707555936e-05
23,0.0115,7.286270440784188e-05,2.0982923470144202e-05,-6.00002530052906e-05,3.5618257334851836e-05
24,0.012,7.869800904323088e-05,2.2737728798483303e-05,-6.4694318245715e-05,3.861369579795774e-05
25,0.0125,8.473106281928878e-05,2.4555224602616702e-05,-6.954210011039195e-05,4.171678635079089e-05
26,0.013000000000000001,9.095333776896985e-05,2.643447222672109e-05,-7.453469310219834e-05,4.492558128251805e-05
27,0.0135,9.735597231241991e-05,2.8374169285841817e-05,-7.966261679731956e-05,4.823856701062424e-05
28,0.014,0.00010392966066949874,3.0372989928628507e-05,-8.491573371286463e-05,5.165437075096791e-05
29,0.0145,0.00011066479834502485,3.2429796034895536e-05,-9.028377730076713e-05,5.5171056525913796e-05
30,0.015,0.00011755255233729109,3.454357854963288e-05,-9.575683300889382e-05,5.878752141486939e-05
31,0.0155,0.00012458430910801223,3.671277695753439e-05,-0.0001013256081445948,6.250234570090225e-05
32,0.016,0.00013175264453572634,3.893678113231506e-05,-0.00010698187773621928,6.631413313347526e-05
33,0.0165,0.00013905058201359606,4.1214218289833375e-05,-0.00011271822640276328,7.022146399565569e-05
34,0.017,0.00014647198128258932,4.354409110827709e-05,-0.00011852814221945331,7.422285990452208e-05
35,0.0175,0.00015401148557714535,4.5925296667053945e-05,-0.00012440613404972353,7.83167838111637e-05
36,0.018000000000000002,0.00016166444411002106,4.835672031237386e-05,-0.0001303474616816664,8.250187466463707e-05
37,0.0185,0.0001694266600217761,5.083766978556714e-05,-0.00013634813582803329,8.677620822050437e-05
38,0.019,0.00017729373978864847,5.336665497051451e-05,-0.0001424038856048284,9.11383764950309e-05
39,0.0195,0.0001852615671984627,5.594265507900809e-05,-0.00014851093292236328,9.558645524377896e-05
40,0.02,0.0001933258628727255,5.8565001318773865e-05,-0.00015466492476425765,0.00010011888395144246
41,0.0205,0.00020148197955864857,6.123255556962622e-05,-0.00016086149638093358,0.0001047336679743969
42,0.021,0.00020972470331749422,6.394393331422581e-05,-0.00016709536783338533,0.0001094292585305341
43,0.021500000000000002,0.00021804849550363637,6.669832496192513e-05,-0.0001733607898546955,0.00011420383697419656
44,0.022,0.00022644720632009708,6.94944398609672e-05,-0.0001796513209192772,0.00011905571372490234
45,0.0225,0.0002349143162650958,7.233122202355091e-05,-0.00018595993284165378,0.00012398319920216958
46,0.023,0.00024344314595374787,7.520760372867731e-05,-0.00019227924544041548,0.00012898477982348344
47,0.0235,0.00025202664381414254,7.812216525941383e-05,-0.0001986015969374048,0.00013405880120795545
48,0.024,0.00026065813499538297,8.107409702511287e-05,-0.00020491940768684928,0.0001392037732394662
49,0.0245,0.0002693307709588228,8.406199104203952e-05,-0.00021122501591059153,0.000144418276201083
50,0.025,0.0002780381166238646,8.708537798228226e-05,-0.00021751087716245278,0.0001497008669094776
