step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,4.0405311222167703e-07,1.0848045349121095e-07,-3.8921833038330085e-07,0.0
2,0.001,1.1877278041383842e-06,3.1352043151855473e-07,-1.1456012725830077e-06,0.0
3,0.0015,2.3308123311810636e-06,6.103515625e-07,-2.2494792938232423e-06,0.0
4,0.002,3.810728931531036e-06,9.918212890625002e-07,-3.6793947219848635e-06,0.0
5,0.0025,5.604904793685489e-06,1.4507770538330078e-06,-5.413889884948731e-06,0.0
6,0.003,7.693459544091305e-06,1.9860267639160156e-06,-7.432699203491211e-06,0.0
7,0.0035,1.00538128170063e-05,2.5904178619384766e-06,-9.714365005493167e-06,0.0
8,0.004,1.2663733057417029e-05,3.2603740692138674e-06,-1.2236833572387696e-05,0.0
9,0.0045000000000000005,1.5500988006293414e-05,3.992319107055664e-06,-1.4978051185607911e-05,0.0
10,0.005,1.8543578074350526e-05,4.779100418090821e-06,-1.7917156219482423e-05,0.0
11,0.0055,2.1771617061942764e-05,5.619525909423828e-06,-2.10338830947876e-05,0.0
12,0.006,2.5164876945904594e-05,6.508827209472656e-06,-2.430856227874756e-05,0.0
13,0.006500000000000001,2.8707470646566632e-05,7.443428039550783e-06,-2.7725696563720705e-05,0.0
14,0.007,3.238497404404638e-05,8.420944213867188e-06,-3.1270980834960943e-05,0.0
15,0.0075,3.618474043114726e-05,9.441375732421875e-06,-3.493130207061767e-05,0.0
16,0.008,4.009775268612968e-05,1.0498762130737306e-05,-3.869891166687012e-05,0.0
17,0.0085,4.411947256922196e-05,1.1595487594604493e-05,-4.256844520568848e-05,0.0
18,0.009000000000000001,4.824908661375952e-05,1.2732744216918944e-05,-4.6538710594177244e-05,0.0
19,0.0095,5.2488086823718004e-05,1.3911724090576174e-05,-5.0610899925231934e-05,0.0
20,0.01,5.683822617135095e-05,1.5132427215576173e-05,-5.4786801338195805e-05,0.0
21,0.0105,6.130731685424566e-05,1.6396045684814456e-05,-5.907416343688965e-05,0.0
22,0.011,6.590470042274659e-05,1.770734786987305e-05,-6.348133087158204e-05,0.0
23,0.0115,7.063883374205034e-05,1.9069910049438476e-05,-6.801605224609376e-05,0.0
24,0.012,7.552276934141166e-05,2.0487308502197267e-05,-7.269084453582765e-05,0.0
25,0.0125,8.056955865350604e-05,2.196311950683594e-05,-7.751822471618653e-05,0.0
26,0.013000000000000001,8.579020531629785e-05,2.349972724914551e-05,-8.250892162322998e-05,0.0
27,0.0135,9.119693678884487e-05,2.510190010070801e-05,-8.767426013946535e-05,0.0
28,0.014,9.679969543372208e-05,2.6774406433105468e-05,-9.302318096160889e-05,0.0
29,0.0145,0.00010260686666473275,2.85184383392334e-05,-9.856402873992919e-05,0.0
30,0.015,0.00010862520354909622,3.033757209777832e-05,-0.0001043027639389038,0.0
31,0.0155,0.00011485998791288727,3.223419189453125e-05,-0.00011024415493011475,0.0
32,0.016,0.00012131044968323697,3.42094898223877e-05,-0.00011638700962066651,0.0
33,0.0165,0.00012797730563005155,3.626585006713867e-05,-0.0001227313280105591,0.0
34,0.017,0.0001348551223391059,3.840208053588867e-05,-0.00012927174568176273,0.0
35,0.0175,0.00014193800603607445,4.0619373321533204e-05,-0.00013600170612335208,0.0
36,0.018000000000000002,0.00014921516842265312,4.291772842407227e-05,-0.00014290988445281983,0.0
37,0.0185,0.00015667697973095895,4.529714584350586e-05,-0.00014998614788055422,0.0
38,0.019,0.00016430765410585966,4.7754049301147465e-05,-0.00015721499919891358,0.0
39,0.0195,0.00017209096721594952,5.0287246704101566e-05,-0.00016457974910736084,0.0
40,0.02,0.00018001128746393053,5.2895545959472666e-05,-0.00017206430435180665,0.0
41,0.0205,0.0001880498073607228,5.557656288146973e-05,-0.00017964959144592285,0.0
42,0.021,0.00019618852668100304,5.8326721191406254e-05,-0.00018731772899627683,0.0
43,0.021500000000000002,0.0002044092470092966,6.114363670349121e-05,-0.0001950502395629883,0.0
44,0.022,0.00021269415417141715,6.40261173248291e-05,-0.0002028286457061768,0.0
45,0.0225,0.0002210277954432606,6.69693946838379e-05,-0.00021063804626464847,0.0
46,0.023,0.00022939297223896634,6.997227668762207e-05,-0.00021846055984497075,0.0
47,0.0235,0.00023777742948894161,7.303476333618165e-05,-0.00022628307342529297,0.0
48,0.024,0.00024616784554327666,7.615327835083008e-05,-0.00023409247398376463,0.0
49,0.0245,0.00025455391740272033,7.932662963867188e-05,-0.00024187803268432617,0.0
50,0.025,0.00026292763133416657,8.255362510681152e-05,-0.00024963140487670903,0.0
