step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,4.050595011491573e-07,8.344650268554688e-08,-3.963708877563477e-07,0.0
2,0.001,1.189411395894018e-06,2.384185791015625e-07,-1.1652708053588868e-06,0.0
3,0.0015,2.335559158409457e-06,4.649162292480469e-07,-2.2888183593750003e-06,0.0
4,0.002,3.818946386669274e-06,7.56978988647461e-07,-3.7431716918945315e-06,0.0
5,0.0025,5.615024075640787e-06,1.1086463928222657e-06,-5.504488945007325e-06,0.0
6,0.003,7.707441215339439e-06,1.52587890625e-06,-7.554888725280762e-06,0.0
7,0.0035,1.007165417523304e-05,2.002716064453125e-06,-9.870529174804689e-06,0.0
8,0.004,1.2687232277410321e-05,2.5391578674316407e-06,-1.2430548667907716e-05,0.0
9,0.0045000000000000005,1.5532052087241505e-05,3.141164779663086e-06,-1.5211105346679689e-05,0.0
10,0.005,1.8581642851879954e-05,3.802776336669922e-06,-1.818835735321045e-05,0.0
11,0.0055,2.1819827679545915e-05,4.5299530029296875e-06,-2.1344423294067384e-05,0.0
12,0.006,2.5222201256835047e-05,5.316734313964844e-06,-2.4655461311340334e-05,0.0
13,0.006500000000000001,2.877854035688216e-05,6.16908073425293e-06,-2.810955047607422e-05,0.0
14,0.007,3.247161991969832e-05,7.086992263793946e-06,-3.1688809394836424e-05,0.0
15,0.0075,3.629140826405712e-05,8.07642936706543e-06,-3.5381317138671876e-05,0.0
16,0.008,4.022821334473733e-05,9.131431579589845e-06,-3.917813301086426e-05,0.0
17,0.0085,4.4279443341461606e-05,1.0251998901367188e-05,-4.307627677917481e-05,0.0
18,0.009000000000000001,4.84439133858545e-05,1.1444091796875e-05,-4.7072768211364746e-05,0.0
19,0.0095,5.272489857138469e-05,1.2707710266113282e-05,-5.117058753967285e-05,0.0
20,0.01,5.71256450572925e-05,1.4042854309082033e-05,-5.537271499633789e-05,0.0
21,0.0105,6.165364460275864e-05,1.5443563461303712e-05,-5.968809127807618e-05,0.0
22,0.011,6.631925907652648e-05,1.691579818725586e-05,-6.412565708160401e-05,0.0
23,0.0115,7.113290053464967e-05,1.8465518951416016e-05,-6.86943531036377e-05,0.0
24,0.012,7.610762931816855e-05,2.008676528930664e-05,-7.34090805053711e-05,0.0
25,0.0125,8.125504429365741e-05,2.1779537200927736e-05,-7.828176021575929e-05,0.0
26,0.013000000000000001,8.658668093850664e-05,2.3543834686279297e-05,-8.332431316375733e-05,0.0
27,0.0135,9.211566017231319e-05,2.538561820983887e-05,-8.854866027832032e-05,0.0
28,0.014,9.78518081965403e-05,2.7298927307128906e-05,-9.396672248840332e-05,0.0
29,0.0145,0.00010380532811112998,2.9289722442626955e-05,-9.958744049072267e-05,0.0
30,0.015,0.00010998021189485213,3.135204315185547e-05,-0.00010541677474975587,0.0
31,0.0155,0.00011638094399212452,3.349184989929199e-05,-0.0001114577054977417,0.0
32,0.016,0.00012300575641456733,3.5703182220458984e-05,-0.00011771023273468018,0.0
33,0.0165,0.00012985631640569177,3.799200057983399e-05,-0.0001241743564605713,0.0
34,0.017,0.00013692514179182826,4.035234451293945e-05,-0.00013084411621093752,0.0
35,0.0175,0.00014420825671577518,4.2790174484252935e-05,-0.00013771355152130129,0.0
36,0.018000000000000002,0.00015168965723659996,4.5299530029296875e-05,-0.00014476776123046876,0.0
37,0.0185,0.000159362596622039,4.7886371612548834e-05,-0.00015199780464172365,0.0
38,0.019,0.00016720826526879162,5.054473876953125e-05,-0.0001593858003616333,0.0
39,0.0195,0.0001752096611414468,5.3274631500244145e-05,-0.00016691386699676516,0.0
40,0.02,0.0001833516429384972,5.6082010269165044e-05,-0.00017456412315368654,0.0
41,0.0205,0.00019161548278082559,5.896091461181641e-05,-0.00018231868743896485,0.0
42,0.021,0.0001999814602953396,6.191134452819824e-05,-0.00019015669822692872,0.0
43,0.021500000000000002,0.00020842990456038945,6.493330001831055e-05,-0.00019805729389190676,0.0
44,0.022,0.00021694402799753485,6.802678108215332e-05,-0.00020600259304046631,0.0
45,0.0225,0.00022550803921464528,7.118582725524902e-05,-0.0002139776945114136,0.0
46,0.023,0.00023410427802590032,7.44163990020752e-05,-0.00022196173667907715,0.0
47,0.0235,0.00024272176520724373,7.771849632263184e-05,-0.00022994279861450196,0.0
48,0.024,0.0002513448230213552,8.108615875244141e-05,-0.00023790597915649415,0.0
49,0.0245,0.00025996252863477384,8.45193862915039e-05,-0.00024583935737609863,0.0
50,0.025,0.000268569639375107,8.801817893981934e-05,-0.0002537369728088379,0.0
