step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,3.064138623020872e-07,7.949241503017154e-08,-2.959229814724659e-07,0.0
2,0.001,9.058329560628249e-07,2.3618927152138078e-07,-8.744986977164203e-07,0.0
3,0.0015,1.7853040263978913e-06,4.6909324766144025e-07,-1.7225742340087888e-06,0.0
4,0.002,2.932382213102061e-06,7.769840908801462e-07,-2.827571602318232e-06,0.0
5,0.0025,4.334063539501749e-06,1.1586650150028738e-06,-4.176314421526093e-06,0.0
6,0.003,5.977949633553768e-06,1.6136666921180063e-06,-5.756036972436379e-06,0.0
7,0.0035,7.851001968449202e-06,2.141038733204521e-06,-7.553422075556961e-06,0.0
8,0.004,9.940464821181333e-06,2.740171011977307e-06,-9.555328549362544e-06,0.0
9,0.0045000000000000005,1.2233428658316535e-05,3.4100544734263973e-06,-1.174854481314111e-05,0.0
10,0.005,1.471758081568243e-05,4.150360588013656e-06,-1.4120258214905506e-05,0.0
11,0.0055,1.7380704648709516e-05,4.960080300729105e-06,-1.665792596621775e-05,0.0
12,0.006,2.0211594804929116e-05,5.8390962795948385e-06,-1.9349767936496278e-05,0.0
13,0.006500000000000001,2.31991298381295e-05,6.786422935996469e-06,-2.218432079149983e-05,0.0
14,0.007,2.6333634252175e-05,7.801602675220161e-06,-2.515144704833744e-05,0.0
15,0.0075,2.9606400703394565e-05,8.884107503365335e-06,-2.8242018279128172e-05,0.0
16,0.008,3.300959108660933e-05,1.0033069163795536e-05,-3.1447903377803314e-05,0.0
17,0.0085,3.653702072222665e-05,1.1248558055697454e-05,-3.4762390955226645e-05,0.0
18,0.009000000000000001,4.018341582858348e-05,1.252981152121477e-05,-3.817997814163448e-05,0.0
19,0.0095,4.394473481656298e-05,1.3876289833249071e-05,-4.1696382319833346e-05,0.0
20,0.01,4.781815442001741e-05,1.5287711395053418e-05,-4.530851765880434e-05,0.0
21,0.0105,5.1802049980869605e-05,1.6763724210694085e-05,-4.901458897928556e-05,0.0
22,0.011,5.5895827897928936e-05,1.8303964551039565e-05,-5.281390402260732e-05,0.0
23,0.0115,6.009970294253314e-05,1.9908174285738466e-05,-5.670660358714308e-05,0.0
24,0.012,6.441462694647103e-05,2.157609528443944e-05,-6.0693626328716115e-05,0.0
25,0.0125,6.884222393614861e-05,2.3307551549175596e-05,-6.477661489501714e-05,0.0
26,0.013000000000000001,7.338422054759026e-05,2.5101756955694993e-05,-6.895756392967044e-05,0.0
27,0.0135,7.804281795543317e-05,2.695848857323954e-05,-7.323879660583859e-05,0.0
28,0.014,8.28202811981539e-05,2.887732400668889e-05,-7.762280036145303e-05,0.0
29,0.0145,8.771854155999181e-05,3.08581107244717e-05,-8.21116285061273e-05,0.0
30,0.015,9.27394763552291e-05,3.290030899948962e-05,-8.670743994825473e-05,0.0
31,0.0155,9.788410723572862e-05,3.5003214839875216e-05,-9.141156053918542e-05,0.0
32,0.016,0.00010315308136257651,3.716646451649704e-05,-9.622479986956738e-05,0.0
33,0.0165,0.0001085463667880657,3.9389412703476535e-05,-0.00010114735740376262,0.0
34,0.017,0.00011406318003797125,4.16715314069132e-05,-0.00010617858781589295,0.0
35,0.0175,0.00011970180392203529,4.401204623575286e-05,-0.00011131694232384995,0.0
36,0.018000000000000002,0.00012545966288797364,4.64101358661501e-05,-0.00011655996868929521,0.0
37,0.0185,0.00013133349672225466,4.886521363821553e-05,-0.00012190438161684768,0.0
38,0.019,0.00013731894281379496,5.1376493427697116e-05,-0.0001273457811573359,0.0
39,0.0195,0.00014341118309959652,5.394282538121136e-05,-0.0001328794153656545,0.0
40,0.02,0.00014960478032244003,5.656376363724236e-05,-0.00013849957017448002,0.0
41,0.0205,0.00015589339391253618,5.9238134876010945e-05,-0.00014419983925781856,0.0
42,0.021,0.00016227065944634413,6.196504737448505e-05,-0.00014997366375810525,0.0
43,0.021500000000000002,0.00016872948117078074,6.474376194120392e-05,-0.00015581361656113874,0.0
44,0.022,0.00017526277230017377,6.75732695211576e-05,-0.00016171237615149792,0.0
45,0.0225,0.00018186337499476158,7.045267839131397e-05,-0.00016766248021538792,0.0
46,0.023,0.00018852402778748073,7.338101469625637e-05,-0.00017365637257343196,0.0
47,0.0235,0.0001952378722665668,7.635746884533743e-05,-0.00017968684904218666,0.0
48,0.024,0.00020199809314034586,7.938130164709615e-05,-0.00018574670543820842,0.0
49,0.0245,0.00020879825935247204,8.24514219141382e-05,-0.00019182928903835032,0.0
50,0.025,0.00021563232573410307,8.556697312302476e-05,-0.00019792825218260753,0.0
