step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,3.339759058058739e-07,7.949241503017154e-08,-2.959229814724659e-07,1.3285499858105274e-07
2,0.001,9.978014415002524e-07,2.3864150985958057e-07,-8.829114005321593e-07,3.989052584790811e-07
3,0.0015,1.9852301125420147e-06,4.777171480374072e-07,-1.753749340537965e-06,7.983033112653605e-07
4,0.002,3.2893269192361764e-06,7.965315983990043e-07,-2.900622491761457e-06,1.3310139573465175e-06
5,0.0025,4.902441191344475e-06,1.195131793735534e-06,-4.314824821442127e-06,1.9969667975358113e-06
6,0.003,6.816077029504476e-06,1.672860674970733e-06,-5.98707537012776e-06,2.7955986383393048e-06
7,0.0035,9.021726689683404e-06,2.2291902482040278e-06,-7.907975846388209e-06,3.7264166854497955e-06
8,0.004,1.1510684478301971e-05,2.8633813219746256e-06,-1.0067928494430898e-05,4.788916411362299e-06
9,0.0045000000000000005,1.4274341381387615e-05,3.575070167151023e-06,-1.2457382491254433e-05,5.9824172906049555e-06
10,0.005,1.7304161055891834e-05,4.363259461921035e-06,-1.5067056877406566e-05,7.306144932123618e-06
11,0.0055,2.059174204018047e-05,5.227479878373034e-06,-1.7887658960237254e-05,8.759278012072955e-06
12,0.006,2.4129323367737727e-05,6.166945292255076e-06,-2.0910635238557348e-05,1.034110080538772e-05
13,0.006500000000000001,2.7909413978243443e-05,7.1807170477439145e-06,-2.412781940670464e-05,1.2050768521827033e-05
14,0.007,3.192539032670023e-05,8.268231951345615e-06,-2.753177261728002e-05,1.3887706234699164e-05
15,0.0075,3.617101007426861e-05,9.428492681247985e-06,-3.111570134876283e-05,1.585113955294993e-05
16,0.008,4.064102326157569e-05,1.0660877377968131e-05,-3.487378593504899e-05,1.7940387951107492e-05
17,0.0085,4.533063650847028e-05,1.1964576450858526e-05,-3.880075817033063e-05,2.0154817836491136e-05
18,0.009000000000000001,5.0235916476042e-05,1.3339050172820804e-05,-4.2892311971018634e-05,2.2493701750837913e-05
19,0.0095,5.535382786415986e-05,1.4783395087625097e-05,-4.7145126842138325e-05,2.49566524986207e-05
20,0.01,6.068166875432212e-05,1.6297223999744324e-05,-5.15564220158134e-05,2.7542707957620694e-05
21,0.0105,6.621746833618963e-05,1.787944572178399e-05,-5.612433191359513e-05,3.0251246268355e-05
22,0.011,7.195967857105943e-05,1.9529684791414755e-05,-6.0847260820584045e-05,3.308168077093409e-05
23,0.0115,7.790751940389546e-05,2.1247284149560423e-05,-6.572462207689063e-05,3.603343653866623e-05
24,0.012,8.405999190852337e-05,2.303151633795791e-05,-7.075582902262532e-05,3.910555144933264e-05
25,0.0125,9.041683287759611e-05,2.4881560032761926e-05,-7.594099898976607e-05,4.22974740426371e-05
26,0.013000000000000001,9.697763477630635e-05,2.6796992838852065e-05,-8.128021411069739e-05,4.5608218729965354e-05
27,0.0135,0.00010374179569570944,2.8776653169646977e-05,-8.677352131821045e-05,4.903692898787852e-05
28,0.014,0.00011070902201100378,3.082004823083954e-05,-9.242103794428308e-05,5.258292429090485e-05
29,0.0145,0.00011787847994031397,3.2926650028529114e-05,-9.822261145734421e-05,5.62449139872874e-05
30,0.015,0.00012524929564527746,3.50953556421235e-05,-0.00010417793679425094,6.002215888556532e-05
31,0.0155,0.00013282005845487117,3.7325554945337485e-05,-0.0001102860518327849,6.391367339712427e-05
32,0.016,0.00014058894090327066,3.961630928234791e-05,-0.00011654574805357328,6.791823726939404e-05
33,0.0165,0.0001485539817820801,4.196685599529836e-05,-0.0001229553358761344,7.203508784451822e-05
34,0.017,0.00015671222235307913,4.437629162795902e-05,-0.0001295122574633501,7.626296967033324e-05
35,0.0175,0.00016506069409199085,4.6843560192528716e-05,-0.00013621384937932164,8.060087369182915e-05
36,0.018000000000000002,0.00017359550210228346,4.936780516556867e-05,-0.00014305639220034985,8.504755619004014e-05
37,0.0185,0.0001823126159415972,5.1948029225266844e-05,-0.00015003586143959224,8.9602078509143e-05
38,0.019,0.0001912076034091962,5.458330544899768e-05,-0.0001571479275470644,9.426313826418302e-05
39,0.0195,0.00020027557558584873,5.727262478175127e-05,-0.00016438746311533167,9.902986719852354e-05
40,0.02,0.0002095111991918174,6.00148608365397e-05,-0.00017174909433980624,0.00010390095119401215
41,0.0205,0.00021890938808156654,6.280923922230875e-05,-0.00017922727141793328,0.00010887563932599053
42,0.021,0.00022846432870683467,6.565438715491709e-05,-0.0001868160338852349,0.00011395271134188791
43,0.021500000000000002,0.0002381705180849031,6.854978837366175e-05,-0.000194509362611245,0.000119131146453497
44,0.022,0.00024802225359739214,7.149398796201693e-05,-0.00020230119153270568,0.00012441011160377444
45,0.0225,0.00025801391838965477,7.448610593014818e-05,-0.00021018564231752414,0.00012978828094136995
46,0.023,0.0002681401580087173,7.752539135339691e-05,-0.00021815677796761817,0.00013526484487563604
47,0.0235,0.0002783955514243929,8.061072957797312e-05,-0.00022620869668449938,0.0001408389820827275
48,0.024,0.00028877506930788735,8.374100595008679e-05,-0.00023433598946398637,0.0001465098243060073
49,0.0245,0.0002992734788019475,8.691541087909005e-05,-0.0002425332825014911,0.00015227584622976346
50,0.025,0.0003098864002484738,9.01329235767755e-05,-0.0002507955422551616,0.00015813675452405076
