step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,4.050595011491573e-07,8.344650268554688e-08,-3.963708877563477e-07,0.0
2,0.001,1.186491801583432e-06,2.384185791015625e-07,-1.1622905731201172e-06,0.0
3,0.0015,2.3209581048356395e-06,4.649162292480469e-07,-2.2739171981811523e-06,0.0
4,0.002,3.782711938905327e-06,7.51018524169922e-07,-3.707408905029297e-06,0.0
5,0.0025,5.548396095650705e-06,1.0967254638671876e-06,-5.4389238357543945e-06,0.0
6,0.003,7.59463522567148e-06,1.502037048339844e-06,-7.444620132446289e-06,0.0
7,0.0035,9.895141195289165e-06,1.9669532775878906e-06,-9.697675704956056e-06,0.0
8,0.004,1.242830167981158e-05,2.4855136871337892e-06,-1.2177228927612305e-05,0.0
9,0.0045000000000000005,1.5169062697733476e-05,3.0636787414550785e-06,-1.4856457710266113e-05,0.0
10,0.005,1.8095860210783327e-05,3.6954879760742188e-06,-1.7714500427246093e-05,0.0
11,0.0055,2.1186665502420733e-05,4.3869018554687505e-06,-2.072751522064209e-05,0.0
12,0.006,2.4419980956042142e-05,5.131959915161133e-06,-2.3874640464782716e-05,0.0
13,0.006500000000000001,2.777974528429134e-05,5.936622619628907e-06,-2.7137994766235352e-05,0.0
14,0.007,3.125034990088914e-05,6.794929504394531e-06,-3.0502676963806152e-05,0.0
15,0.0075,3.482168695975432e-05,7.712841033935547e-06,-3.395676612854004e-05,0.0
16,0.008,3.848534137826148e-05,8.690357208251954e-06,-3.74913215637207e-05,0.0
17,0.0085,4.2234457146174135e-05,9.721517562866212e-06,-4.110038280487061e-05,0.0
18,0.009000000000000001,4.607068068252948e-05,1.081228256225586e-05,-4.478394985198975e-05,0.0
19,0.0095,4.999432983961388e-05,1.19626522064209e-05,-4.854202270507813e-05,0.0
20,0.01,5.4007149047637195e-05,1.316666603088379e-05,-5.237758159637451e-05,0.0
21,0.0105,5.811659674754909e-05,1.4430284500122072e-05,-5.6296586990356445e-05,0.0
22,0.011,6.233157629662083e-05,1.5753507614135743e-05,-6.030797958374024e-05,0.0
23,0.0115,6.666381757832483e-05,1.7136335372924805e-05,-6.442368030548097e-05,0.0
24,0.012,7.112055087726284e-05,1.857280731201172e-05,-6.865262985229492e-05,0.0
25,0.0125,7.571489630670555e-05,2.0068883895874026e-05,-7.300674915313722e-05,0.0
26,0.013000000000000001,8.045680665948171e-05,2.1618604660034182e-05,-7.74979591369629e-05,0.0
27,0.0135,8.53593431873224e-05,2.322793006896973e-05,-8.213818073272706e-05,0.0
28,0.014,9.042659161562219e-05,2.4890899658203126e-05,-8.693337440490723e-05,0.0
29,0.0145,9.566872545100329e-05,2.6613473892211914e-05,-9.189248085021973e-05,0.0
30,0.015,0.00010108975434356761,2.8389692306518555e-05,-9.702146053314209e-05,0.0
31,0.0155,0.000106689587325475,3.0219554901123047e-05,-0.00010232031345367432,0.0
32,0.016,0.00011247270266549343,3.210902214050293e-05,-0.00010779201984405518,0.0
33,0.0165,0.00011843163927399843,3.405213356018067e-05,-0.00011343061923980714,0.0
34,0.017,0.00012456348596279532,3.6048889160156254e-05,-0.00011923313140869141,0.0
35,0.0175,0.00013085964261601746,3.809928894042969e-05,-0.0001251906156539917,0.0
36,0.018000000000000002,0.0001373086826079473,4.0203332901000977e-05,-0.00013129115104675295,0.0
37,0.0185,0.00014389745049190407,4.235506057739258e-05,-0.00013752281665802002,0.0
38,0.019,0.00015061345795224943,4.456043243408203e-05,-0.00014387071132659912,0.0
39,0.0195,0.00015743966245033173,4.6819448471069336e-05,-0.00015031695365905762,0.0
40,0.02,0.00016436011590716964,4.9126148223876956e-05,-0.00015684664249420168,0.0
41,0.0205,0.00017135780885267122,5.1480531692504886e-05,-0.00016344189643859865,0.0
42,0.021,0.00017841292407341552,5.3882598876953125e-05,-0.00017008185386657715,0.0
43,0.021500000000000002,0.0001855113650093074,5.633234977722168e-05,-0.00017675161361694336,0.0
44,0.022,0.0001926362296873136,5.882978439331055e-05,-0.00018343329429626465,0.0
45,0.0225,0.00019977349481306234,6.137490272521973e-05,-0.00019011199474334718,0.0
46,0.023,0.0002069073342938089,6.396174430847169e-05,-0.00019677281379699708,0.0
47,0.0235,0.00021402562703280378,6.659626960754394e-05,-0.0002034008502960205,0.0
48,0.024,0.0002211182729334549,6.927251815795899e-05,-0.00020998716354370117,0.0
49,0.0245,0.00022817703461616083,7.19904899597168e-05,-0.00021652281284332276,0.0
50,0.025,0.00023519181437461065,7.474422454833984e-05,-0.00022299885749816896,0.0
