step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,2.0859581983461947e-07,5.364418029785157e-08,-1.9431114196777345e-07,5.3644180297851564e-08
2,0.001,6.252413595019606e-07,1.5854835510253907e-07,-5.823373794555665e-07,1.6331672668457033e-07
3,0.0015,1.2486962541976695e-06,3.1352043151855473e-07,-1.1616945266723634e-06,3.337860107421875e-07
4,0.002,2.0738916882917004e-06,5.173683166503906e-07,-1.927018165588379e-06,5.65648078918457e-07
5,0.0025,3.0972755754807183e-06,7.70092010498047e-07,-2.873539924621582e-06,8.618831634521486e-07
6,0.003,4.312468505400949e-06,1.068115234375e-06,-3.99470329284668e-06,1.2242794036865234e-06
7,0.0035,5.714025470578774e-06,1.41143798828125e-06,-5.283951759338379e-06,1.6546249389648438e-06
8,0.004,7.293953646522332e-06,1.7976760864257815e-06,-6.732940673828125e-06,2.153515815734863e-06
9,0.0045000000000000005,9.043209024915596e-06,2.224445343017578e-06,-8.33272933959961e-06,2.7197599411010744e-06
10,0.005,1.0957902780527069e-05,2.691745758056641e-06,-1.007676124572754e-05,3.35991382598877e-06
11,0.0055,1.3030372174377631e-05,3.197193145751953e-06,-1.1958479881286623e-05,4.069805145263672e-06
12,0.006,1.5253528383356958e-05,3.740787506103516e-06,-1.39695405960083e-05,4.850625991821289e-06
13,0.006500000000000001,1.762100493771465e-05,4.320144653320313e-06,-1.6103386878967286e-05,5.70237636566162e-06
14,0.007,2.0129466495501082e-05,4.934072494506836e-06,-1.8356442451477052e-05,6.625056266784668e-06
15,0.0075,2.2774534426607077e-05,5.583763122558594e-06,-2.0723342895507813e-05,7.61866569519043e-06
16,0.008,2.555320021865198e-05,6.266832351684571e-06,-2.3200511932373047e-05,8.684992790222167e-06
17,0.0085,2.8462926191719646e-05,6.983280181884766e-06,-2.578556537628174e-05,9.822249412536622e-06
18,0.009000000000000001,3.150391392580362e-05,7.73310661315918e-06,-2.847850322723389e-05,1.103043556213379e-05
19,0.0095,3.467627731690604e-05,8.518695831298829e-06,-3.1278133392333984e-05,1.2310743331909178e-05
20,0.01,3.798015403968515e-05,9.337663650512697e-06,-3.418624401092529e-05,1.3660192489624024e-05
21,0.0105,4.141883727473959e-05,1.0192394256591797e-05,-3.7204027175903324e-05,1.5082955360412598e-05
22,0.011,4.49927647614615e-05,1.1082887649536133e-05,-4.033327102661133e-05,1.657545566558838e-05
23,0.0115,4.870654613113469e-05,1.2012720108032228e-05,-4.357755184173584e-05,1.8138885498046878e-05
24,0.012,5.256255227749977e-05,1.2979507446289065e-05,-4.693984985351564e-05,1.977384090423584e-05
25,0.0125,5.6563111693457496e-05,1.3984441757202147e-05,-5.0423145294189455e-05,2.1478533744812013e-05
26,0.013000000000000001,6.0711714512430927e-05,1.5029907226562501e-05,-5.403041839599609e-05,2.3253560066223144e-05
27,0.0135,6.500986255503685e-05,1.6118288040161134e-05,-5.776345729827881e-05,2.509713172912598e-05
28,0.014,6.945976561190004e-05,1.7247200012207032e-05,-6.162464618682862e-05,2.7011036872863767e-05
29,0.0145,7.406272412309792e-05,1.8419027328491217e-05,-6.561636924743653e-05,2.899169921875e-05
30,0.015,7.88206424809319e-05,1.9634962081909177e-05,-6.973862648010254e-05,3.104329109191895e-05
31,0.0155,8.373156923516522e-05,2.0893812179565428e-05,-7.399141788482667e-05,3.316164016723633e-05
32,0.016,8.879548518923802e-05,2.2196769714355467e-05,-7.837414741516114e-05,3.53473424911499e-05
33,0.0165,9.40094465063064e-05,2.354264259338379e-05,-8.288383483886718e-05,3.760039806365968e-05
34,0.017,9.937092565226535e-05,2.49326229095459e-05,-8.75180959701538e-05,3.9919018745422364e-05
35,0.0175,0.00010487646847503347,2.636551856994629e-05,-9.227335453033448e-05,4.230320453643799e-05
36,0.018000000000000002,0.00011052111949342944,2.7841329574584962e-05,-9.714424610137939e-05,4.475235939025879e-05
37,0.0185,0.00011630092614347283,2.935886383056641e-05,-0.0001021265983581543,4.7266483306884766e-05
38,0.019,0.0001222085442578948,3.091573715209961e-05,-0.00010721325874328615,4.984438419342041e-05
39,0.0195,0.00012823938156819806,3.2514333724975586e-05,-0.00011239826679229738,5.2486062049865726e-05
40,0.02,0.000134386923089414,3.415226936340332e-05,-0.00011767566204071043,5.518972873687744e-05
41,0.0205,0.0001406441045431754,3.58271598815918e-05,-0.00012303829193115236,5.7954788208007815e-05
42,0.021,0.00014700555504816476,3.7540197372436526e-05,-0.00012847959995269777,6.0781240463256836e-05
43,0.021500000000000002,0.0001534629557067727,3.928899765014649e-05,-0.00013399124145507812,6.366789340972901e-05
44,0.022,0.00016001005789932252,4.107117652893067e-05,-0.00013956665992736816,6.661474704742432e-05
45,0.0225,0.00016664343508054327,4.2889118194580075e-05,-0.00014520168304443362,6.962060928344726e-05
46,0.023,0.00017335606087648313,4.473924636840821e-05,-0.00015088975429534913,7.268428802490235e-05
47,0.0235,0.00018014305358654027,4.6620368957519536e-05,-0.00015662491321563724,7.580697536468505e-05
48,0.024,0.00018700020460109696,4.853367805480957e-05,-0.0001624023914337158,7.89874792098999e-05
49,0.0245,0.00019392482497707127,5.047917366027832e-05,-0.00016821980476379399,8.222401142120363e-05
50,0.025,0.00020091254107713574,5.2454471588134763e-05,-0.0001740717887878418,8.551836013793945e-05
