step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,2.922220671448079e-07,7.62939453125e-08,-2.7239322662353517e-07,7.331371307373047e-08
2,0.001,8.754980927375594e-07,2.2530555725097655e-07,-8.147954940795897e-07,2.276897430419922e-07
3,0.0015,1.7473996984247611e-06,4.4345855712890627e-07,-1.6248226165771485e-06,4.655122756958008e-07
4,0.002,2.9039082585309935e-06,7.30752944946289e-07,-2.696514129638672e-06,7.921457290649415e-07
5,0.0025,4.3363252857095794e-06,1.0836124420166015e-06,-4.021525382995605e-06,1.2069940567016602e-06
6,0.003,6.038442513510148e-06,1.500844955444336e-06,-5.592107772827149e-06,1.7142295837402345e-06
7,0.0035,8.000140240037844e-06,1.9812583923339845e-06,-7.396936416625976e-06,2.315640449523926e-06
8,0.004,1.0211239508715264e-05,2.5224685668945313e-06,-9.424686431884768e-06,3.0136108398437497e-06
9,0.0045000000000000005,1.2662268555593879e-05,3.120899200439453e-06,-1.16652250289917e-05,3.809928894042969e-06
10,0.005,1.534320140096011e-05,3.774166107177735e-06,-1.410782337188721e-05,4.705190658569336e-06
11,0.0055,1.824342892175332e-05,4.481077194213868e-06,-1.674115657806397e-05,5.6988000869750985e-06
12,0.006,2.13555765353361e-05,5.241632461547852e-06,-1.955687999725342e-05,6.790757179260255e-06
13,0.006500000000000001,2.467093423271611e-05,6.0522556304931644e-06,-2.2544860839843754e-05,7.984638214111327e-06
14,0.007,2.8181605962639916e-05,6.912946701049804e-06,-2.569735050201416e-05,9.276866912841798e-06
15,0.0075,3.188400839864465e-05,7.82012939453125e-06,-2.9010176658630373e-05,1.0669827461242677e-05
16,0.008,3.577264296793659e-05,8.7738037109375e-06,-3.247737884521485e-05,1.2162327766418458e-05
17,0.0085,3.9846310552091866e-05,9.776353836059571e-06,-3.609597682952882e-05,1.3756155967712404e-05
18,0.009000000000000001,4.410320476333637e-05,1.0826587677001954e-05,-3.986418247222901e-05,1.5450716018676756e-05
19,0.0095,4.854222230777122e-05,1.1924505233764649e-05,-4.378139972686768e-05,1.724362373352051e-05
20,0.01,5.316658963671273e-05,1.3070106506347658e-05,-4.7850012779235844e-05,1.9137263298034668e-05
21,0.0105,5.7977136572623745e-05,1.4264583587646486e-05,-5.207061767578125e-05,2.1131038665771483e-05
22,0.011,6.29784703821196e-05,1.5510320663452147e-05,-5.644798278808595e-05,2.322375774383545e-05
23,0.0115,6.817434634895906e-05,1.6808509826660156e-05,-6.098508834838868e-05,2.5417208671569825e-05
24,0.012,7.356635482708248e-05,1.8157958984375e-05,-6.568491458892822e-05,2.7709007263183593e-05
25,0.0125,7.9160749227644e-05,1.956343650817871e-05,-7.055282592773438e-05,3.0099749565124516e-05
26,0.013000000000000001,8.496046210340586e-05,2.1023750305175783e-05,-7.559239864349367e-05,3.258943557739258e-05
27,0.0135,9.09690581238325e-05,2.254009246826172e-05,-8.080780506134033e-05,3.517687320709229e-05
28,0.014,9.718923769777643e-05,2.4116039276123048e-05,-8.620083332061769e-05,3.786265850067139e-05
29,0.0145,0.00010362240826874419,2.5751590728759763e-05,-9.177386760711669e-05,4.0645003318786626e-05
30,0.015,0.00011026848446512052,2.744555473327637e-05,-9.75269079208374e-05,4.3524503707885744e-05
31,0.0155,0.00011712862985395738,2.920150756835938e-05,-0.00010346055030822755,4.6500563621520995e-05
32,0.016,0.0001242004666739957,3.101706504821777e-05,-0.00010957360267639161,4.9571394920349125e-05
33,0.0165,0.00013148083128404145,3.289341926574707e-05,-0.0001158618927001953,5.273759365081787e-05
34,0.017,0.00013896549383041396,3.482818603515625e-05,-0.00012232184410095216,5.5997967720031746e-05
35,0.0175,0.00014664985122054048,3.6823749542236325e-05,-0.00012894809246063234,5.9351325035095215e-05
36,0.018000000000000002,0.00015452677036617804,3.887653350830078e-05,-0.00013573408126831056,6.279647350311279e-05
37,0.0185,0.0001625910788359556,4.098892211914063e-05,-0.00014267265796661377,6.633460521697999e-05
38,0.019,0.00017083264868861443,4.315733909606934e-05,-0.00014975547790527347,6.996095180511476e-05
39,0.0195,0.00017924252085359498,4.5380592346191414e-05,-0.00015697121620178222,7.367849349975587e-05
40,0.02,0.00018781347164343977,4.765748977661133e-05,-0.0001643127202987671,7.748544216156007e-05
41,0.0205,0.0001965340602743224,4.9984455108642586e-05,-0.00017176926136016848,8.137881755828857e-05
42,0.021,0.00020539709256635103,5.2362680435180664e-05,-0.00017933130264282228,8.536040782928468e-05
43,0.021500000000000002,0.00021439165876073918,5.478739738464356e-05,-0.00018698930740356447,8.942663669586183e-05
44,0.022,0.00022351169477526745,5.726099014282226e-05,-0.00019473433494567873,9.357988834381105e-05
45,0.0225,0.00023274611566136548,5.977988243103027e-05,-0.00020255625247955325,9.781658649444581e-05
46,0.023,0.00024208988326836,6.234407424926758e-05,-0.0002104485034942627,0.00010213792324066163
47,0.0235,0.00025153379136599006,6.495118141174317e-05,-0.00021840214729309084,0.00010654151439666748
48,0.024,0.0002610746114999984,6.760001182556152e-05,-0.00022641301155090334,0.00011102855205535889
49,0.0245,0.0002707045668637362,7.029056549072265e-05,-0.00023447334766387942,0.00011559605598449709
50,0.025,0.00028041994918154625,7.302165031433105e-05,-0.000242578387260437,0.00012024521827697756
