step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,2.3377586919157137e-07,5.562709072443462e-08,-2.0713787379227304e-07,9.300905888474827e-08
2,0.001,6.984245901173069e-07,1.669986041512074e-07,-6.180931264021265e-07,2.79050643049826e-07
3,0.0015,1.3895188452766904e-06,3.342905382471759e-07,-1.2276679512084004e-06,5.584298156377837e-07
4,0.002,2.3024368134249143e-06,5.57538092605711e-07,-2.030523743216448e-06,9.313108414176886e-07
5,0.0025,3.4314744642522077e-06,8.365300696665848e-07,-3.0204301743995504e-06,1.3972243924779209e-06
6,0.003,4.771128635624081e-06,1.1708440743093422e-06,-4.191203849522149e-06,1.956170468818484e-06
7,0.0035,6.315336401392505e-06,1.5604918397317739e-06,-5.5360395138657995e-06,2.6077970745056643e-06
8,0.004,8.057811014271495e-06,2.004534710110644e-06,-7.048343110272266e-06,3.351271152496338e-06
9,0.0045000000000000005,9.992618972567258e-06,2.5028553534680458e-06,-8.721368050012063e-06,4.186393238428071e-06
10,0.005,1.2113899393554758e-05,3.054902309507838e-06,-1.0548661074300457e-05,5.112717470784822e-06
11,0.0055,1.4415686435423224e-05,3.6601827839228102e-06,-1.2523839323539442e-05,6.129316926941155e-06
12,0.006,1.6892472753180245e-05,4.318344780779269e-06,-1.4640731135691238e-05,7.2357809449744036e-06
13,0.006500000000000001,1.9539318492593766e-05,5.028660841814178e-06,-1.6893868840585536e-05,8.431769262148638e-06
14,0.007,2.2351592763677495e-05,5.7908845698739594e-06,-1.9278136763985693e-05,9.7166248193876e-06
15,0.0075,2.532494173724032e-05,6.604100775530955e-06,-2.1788806427182182e-05,1.1089925221570824e-05
16,0.008,2.8455713502876686e-05,7.4682859923895896e-06,-2.442175947775053e-05,1.2551095542006607e-05
17,0.0085,3.174054980185398e-05,8.382466365033255e-06,-2.7173464223155812e-05,1.4099631253189923e-05
18,0.009000000000000001,3.517687689756443e-05,9.346548027879606e-06,-3.0041081229532784e-05,1.5734933962033493e-05
19,0.0095,3.876260535864541e-05,1.035999125383031e-05,-3.3022310790114533e-05,1.7456722071790303e-05
20,0.01,4.249601900993832e-05,1.1422256315787007e-05,-3.6115275593254485e-05,1.9264749185306817e-05
21,0.0105,4.637578366833584e-05,1.2533132016189452e-05,-3.9318802319173764e-05,2.1158111846353125e-05
22,0.011,5.040103966874848e-05,1.369210209433487e-05,-4.263208137722464e-05,2.313648152539111e-05
23,0.0115,5.457111064548244e-05,1.4898779354696202e-05,-4.605461997310008e-05,2.5199295028926816e-05
24,0.012,5.8885528061764925e-05,1.6152612336977253e-05,-4.958624210883314e-05,2.7345989163466326e-05
25,0.0125,6.334440105587476e-05,1.745341331001342e-05,-5.3227241114368594e-05,2.9576211933075936e-05
26,0.013000000000000001,6.794719968285945e-05,1.880074814548642e-05,-5.697759352331088e-05,3.1888989482338984e-05
27,0.0135,7.269393752786269e-05,2.019392458472664e-05,-6.08377334639782e-05,3.428387594973946e-05
28,0.014,7.758447789956594e-05,2.163286049534954e-05,-6.480780173474412e-05,3.6760296408585685e-05
29,0.0145,8.261836373959819e-05,2.3117051349850156e-05,-6.888791566758642e-05,3.931731220305434e-05
30,0.015,8.779497001880201e-05,2.4645699290778673e-05,-7.30778288653516e-05,4.1954465738431686e-05
31,0.0155,9.311359845756129e-05,2.6218522721388193e-05,-7.737723626489716e-05,4.467095915726786e-05
32,0.016,9.857305556753149e-05,2.7835005380975908e-05,-8.178531654237759e-05,4.7466006335311076e-05
33,0.0165,0.00010417198924600735,2.949470140802578e-05,-8.630103717638748e-05,5.033882114830917e-05
34,0.017,0.00010990845510329808,3.119688334427478e-05,-9.092275551923618e-05,5.3288605738812566e-05
35,0.0175,0.0001157804275484945,3.294122266018483e-05,-9.564852386009033e-05,5.631467958134931e-05
36,0.018000000000000002,0.00012178559521942636,3.472712096266858e-05,-0.00010047620675695228,5.9416244818469684e-05
37,0.0185,0.00012792111774107302,3.655372172828734e-05,-0.00010540317597351673,6.259239799394383e-05
38,0.019,0.00013418392721196447,3.842040309755819e-05,-0.00011042635741196282,6.584237644991535e-05
39,0.0195,0.00014057074282088853,4.032688347373421e-05,-0.00011554220764655761,6.916555832690148e-05
40,0.02,0.0001470781594222341,4.227236499936564e-05,-0.0001207474061823267,7.256098150268316e-05
41,0.0205,0.00015370242942218767,4.4256378346540774e-05,-0.00012603791679922986,7.602797718498654e-05
42,0.021,0.00016043993129035366,4.627836032176581e-05,-0.000131409949674381,7.956575924955955e-05
43,0.021500000000000002,0.00016728651567879147,4.833718453805281e-05,-0.00013685928085657552,8.317350637255687e-05
44,0.022,0.00017423869320923395,5.043262806464366e-05,-0.00014238192105856461,8.68507961588582e-05
45,0.0225,0.00018129259160963677,5.25641394412424e-05,-0.00014797384579350622,9.059666648624443e-05
46,0.023,0.0001884444827334962,5.4731108541563746e-05,-0.00015363099537496494,9.441051896162851e-05
47,0.0235,0.0001956906557693798,5.693277270775138e-05,-0.00015934943918168086,9.8291649593143e-05
48,0.024,0.00020302770560878805,5.916859221270703e-05,-0.00016512548125634992,0.00010223943652130487
49,0.0245,0.00021045207703806565,6.14382033272991e-05,-0.00017095532004288806,0.0001062530114894777
50,0.025,0.0002179606746891764,6.374058526331985e-05,-0.0001768358227774854,0.00011033170570538738
