step,time_s,total_displacement_m,x_displacement_m,y_displacement_m,z_displacement_m
0,0.0,0.0,0.0,0.0,0.0
1,0.0005,2.1447720620534043e-07,5.562709072443462e-08,-2.0713787379227304e-07,0.0
2,0.001,6.321998681526284e-07,1.6468716418649237e-07,-6.103726822560229e-07,0.0
3,0.0015,1.2424525583196446e-06,3.2604210020050294e-07,-1.1989098834240525e-06,0.0
4,0.002,2.0346723449598012e-06,5.382839150316137e-07,-1.9621778660871843e-06,0.0
5,0.0025,2.99841390438076e-06,8.003331544831046e-07,-2.8896284854318205e-06,0.0
6,0.003,4.1233943833249e-06,1.111169030347208e-06,-3.97085439501785e-06,0.0
7,0.0035,5.399303311839481e-06,1.469665155636045e-06,-5.195436515207366e-06,0.0
8,0.004,6.8160023090846095e-06,1.8749884733064892e-06,-6.553037898747002e-06,0.0
9,0.0045000000000000005,8.363381420798045e-06,2.326388058699961e-06,-8.033309865185591e-06,0.0
10,0.005,1.0031705120353153e-05,2.822573260059508e-06,-9.626431727972556e-06,0.0
11,0.0055,1.1811677606892028e-05,3.363004350286769e-06,-1.1322805731315312e-05,0.0
12,0.006,1.369443222125438e-05,3.946719207162935e-06,-1.3113385579717441e-05,0.0
13,0.006500000000000001,1.5671689751390684e-05,4.572943439633825e-06,-1.4989664704780882e-05,0.0
14,0.007,1.7735920470894593e-05,5.240949589436455e-06,-1.6943887462766144e-05,0.0
15,0.0075,1.988075685558119e-05,5.949834200340931e-06,-1.8969553662097374e-05,0.0
16,0.008,2.2100021825993434e-05,6.699069278446705e-06,-2.1060233510385343e-05,0.0
17,0.0085,2.4389170905136864e-05,7.488009497875303e-06,-2.3211233728513955e-05,0.0
18,0.009000000000000001,2.6743923163067896e-05,8.315903933968129e-06,-2.541816610050955e-05,0.0
19,0.0095,2.916128190068921e-05,9.182212859626827e-06,-2.7677921328957634e-05,0.0
20,0.01,3.1639074304712035e-05,1.0086326148566296e-05,-2.9988281839475848e-05,0.0
21,0.0105,3.417603580459559e-05,1.1027880071655035e-05,-3.2347910047516105e-05,0.0
22,0.011,3.677123158334475e-05,1.2006006372256536e-05,-3.475599636243084e-05,0.0
23,0.0115,3.942471170133462e-05,1.3020482119612805e-05,-3.72125642506156e-05,0.0
24,0.012,4.213680860852552e-05,1.4070697187438727e-05,-3.9718083039982105e-05,0.0
25,0.0125,4.49083866808792e-05,1.5156323046196158e-05,-4.2273503119551276e-05,0.0
26,0.013000000000000001,4.774055967943832e-05,1.6276831701984553e-05,-4.488012687427791e-05,0.0
27,0.0135,5.0634572634660105e-05,1.7431742093694488e-05,-4.75393974874902e-05,0.0
28,0.014,5.3591414986031537e-05,1.862032676306297e-05,-5.025259387774731e-05,0.0
29,0.0145,5.661244056595868e-05,1.9842538777298808e-05,-5.302114749517967e-05,0.0
30,0.015,5.969836885005466e-05,2.1097615478545657e-05,-5.584609086119285e-05,0.0
31,0.0155,6.284970342458264e-05,2.238493500732062e-05,-5.872818663364319e-05,0.0
32,0.016,6.606709712113999e-05,2.370422750007449e-05,-6.166823266998054e-05,0.0
33,0.0165,6.934980195047963e-05,2.5054601233775217e-05,-6.46657713754909e-05,0.0
34,0.017,7.269720612414814e-05,2.6435856744060363e-05,-6.77202278234827e-05,0.0
35,0.0175,7.610802374350174e-05,2.7847172707084605e-05,-7.083054602615475e-05,0.0
36,0.018000000000000002,7.958036727367167e-05,2.928799766255176e-05,-7.399491907104728e-05,0.0
37,0.0185,8.311191132442417e-05,3.075759241900105e-05,-7.721114111697583e-05,0.0
38,0.019,8.669978797054246e-05,3.2255511114916445e-05,-8.04763023308882e-05,0.0
39,0.0195,9.03407728669685e-05,3.378092069325482e-05,-8.378725821577658e-05,0.0
40,0.02,9.40310737846692e-05,3.5333117162148786e-05,-8.714019548235918e-05,0.0
41,0.0205,9.77664389504652e-05,3.6911314397346325e-05,-9.053083151344239e-05,0.0
42,0.021,0.00010154302803924325,3.85150782705292e-05,-9.395517702177753e-05,0.0
43,0.021500000000000002,0.00010535603658231428,4.0143387993489684e-05,-9.740843312946829e-05,0.0
44,0.022,0.00010920133478458185,4.1795950236282945e-05,-0.00010088622335373887,0.0
45,0.0225,0.00011307411858475875,4.3471791143492445e-05,-0.00010438371361709956,0.0
46,0.023,0.0001169701711041706,4.51703475216242e-05,-0.00010789652743677455,0.0
47,0.0235,0.00012088516355388981,4.6890997511195396e-05,-0.00011142018273120789,0.0
48,0.024,0.00012481502275535683,4.863306058673408e-05,-0.00011495049074878844,0.0
49,0.0245,0.00012875586481671874,5.0395879689164016e-05,-0.00011848345046906954,0.0
50,0.025,0.00013270448922397194,5.21793374865074e-05,-0.00012201556539910984,0.0
